            0.0     0.00000     0.00000     0.00000    34.00000
       422714.7     0.00000     0.00000     0.00000    34.00000
     -7136814.2     0.01041     0.06433     0.06585    28.39536
    -10146812.6     0.02649     0.08806     0.09586    24.10329
     -8714126.1     0.02668     0.09720     0.09805    24.25736
     -6136252.6     0.02670     0.09071     0.08145    22.22875
    -21784201.3     0.03219     0.07050     0.10434    22.64446
    -19440602.1     0.05401     0.11983     0.13833    19.80586
    -32203845.5     0.07712     0.11486     0.16620    16.92316
    -29180453.3     0.08361     0.14062     0.17872    16.84941
    -26982765.2     0.08402     0.14626     0.17946    16.84247
    -24977442.9     0.08400     0.14753     0.17413    16.28059
    -23327185.4     0.08398     0.15601     0.17413    16.28059
    -32422801.3     0.08711     0.10489     0.15413    13.16994
    -39553723.5     0.09185     0.11917     0.17838    14.97997
    -44421790.9     0.10605     0.13295     0.20129    14.56153
    -48151142.9     0.11800     0.14664     0.21900    14.12041
    -47118938.9     0.12597     0.15069     0.22879    13.70398
    -45529451.0     0.12861     0.17105     0.23764    14.08222
    -44175190.7     0.12966     0.17217     0.23768    13.92706
    -43250012.7     0.12986     0.17431     0.23763    13.89389
    -45988445.3     0.13127     0.16774     0.23413    13.34381
    -51165599.3     0.13398     0.15953     0.23413    12.90478
    -56306150.1     0.14002     0.14863     0.23945    12.33622
    -57256835.4     0.14763     0.16639     0.25413    12.50176
    -56501677.2     0.15314     0.16974     0.26200    12.40166
    -55399529.4     0.15523     0.17408     0.26693    12.52788
    -54124646.6     0.15604     0.17960     0.27094    12.74856
    -52591575.3     0.15623     0.18383     0.27245    12.84592
    -60741612.3     0.15886     0.17235     0.27219    12.46277
    -63178293.1     0.16448     0.18035     0.27790    12.11112
    -68826311.3     0.17182     0.16968     0.28284    11.46031
    -72349057.2     0.18120     0.18399     0.29904    11.52300
    -75147578.4     0.18987     0.18278     0.31088    11.31618
    -78931228.9     0.19854     0.19202     0.32191    11.09205
    -81993522.2     0.20657     0.20325     0.33413    11.01068
    -89153783.0     0.21552     0.19724     0.34531    10.73755
    -86725540.1     0.22741     0.21485     0.36261    10.63378
    -86974562.3     0.23338     0.22324     0.37537    10.86267
    -95578949.9     0.24086     0.22582     0.37992    10.41671
   -104118765.8     0.25036     0.21371     0.38958     9.97549
   -108037596.0     0.26428     0.22772     0.41106     9.98285
   -115963722.2     0.27613     0.23357     0.42691     9.81769
   -127132079.5     0.29128     0.24104     0.44996     9.75928
   -136573296.4     0.31079     0.26148     0.48002     9.74526
   -147909184.3     0.33254     0.26967     0.51512     9.78213
   -153042655.6     0.35413     0.29020     0.54310     9.54913
   -162001444.7     0.36972     0.29815     0.56512     9.45963
   -160756383.6     0.38582     0.31242     0.58875     9.42690
   -163267652.4     0.40338     0.32755     0.60593     9.05949
   -164920095.1     0.41200     0.34102     0.61820     9.03709
   -167305761.9     0.42118     0.33752     0.62458     8.73703
   -171382496.9     0.42805     0.33885     0.63470     8.73495
   -179561707.8     0.43478     0.34130     0.64039     8.54006
   -182428980.1     0.44343     0.34198     0.65424     8.57445
   -188470351.6     0.45265     0.34833     0.66496     8.45907
   -195073458.9     0.46257     0.35925     0.68016     8.47824
   -201685409.0     0.47361     0.36948     0.69810     8.52143
   -204297396.5     0.48651     0.38118     0.71768     8.54550
   -207337605.6     0.49782     0.37853     0.73123     8.43490
   -220553852.0     0.50800     0.38462     0.74370     8.34039
   -225832500.0     0.52040     0.39229     0.76146     8.30735
   -238106660.8     0.53459     0.40097     0.78221     8.29802
   -245306553.2     0.55016     0.40831     0.80472     8.27736
   -246291805.4     0.56632     0.42015     0.82962     8.32134
   -255574684.6     0.58078     0.43163     0.85047     8.31887
   -262135942.2     0.59321     0.43916     0.86715     8.26813
   -270475352.5     0.60648     0.44726     0.88606     8.24343
   -274763063.7     0.62084     0.45692     0.90727     8.24766
   -282221786.0     0.63473     0.46696     0.92769     8.25291
   -294103007.1     0.64826     0.47564     0.94709     8.23628
   -299247321.0     0.66255     0.48428     0.96785     8.22497
   -293603852.6     0.67746     0.49649     0.99055     8.25069
   -294243392.1     0.69146     0.50947     1.00990     8.22970
   -300720099.3     0.70615     0.52076     1.02515     8.08172
   -294109514.5     0.71570     0.53657     1.03899     8.08491
   -290499700.6     0.72951     0.54056     1.04948     7.85252
   -292369579.4     0.74251     0.55518     1.06061     7.67584
   -293572373.4     0.76574     0.55987     1.07164     7.14614
   -297273951.8     0.77114     0.55821     1.07545     7.04792
   -292189954.4     0.77647     0.56653     1.07413     6.81843
   -302102638.4     0.78485     0.56153     1.07927     6.66195
   -304392064.0     0.78696     0.55543     1.07904     6.57384
   -313470899.5     0.78930     0.54894     1.08015     6.51139
   -316477633.5     0.79231     0.54487     1.08329     6.47345
   -323860660.5     0.79698     0.54462     1.09084     6.49502
   -337361370.9     0.80363     0.55330     1.09939     6.46601
   -342289359.7     0.81122     0.54903     1.10878     6.42220
   -349571734.4     0.82176     0.55715     1.12338     6.41941
   -348121267.8     0.83370     0.56827     1.14131     6.45905
   -358354673.4     0.84536     0.58055     1.15943     6.51719
   -361608049.3     0.85540     0.58056     1.17515     6.56145
   -362769352.8     0.86609     0.58715     1.18773     6.50930
   -363784626.6     0.87683     0.59784     1.20269     6.51789
   -358370883.3     0.88687     0.61332     1.21899     6.58092
   -362674272.8     0.89579     0.61189     1.22985     6.55098
   -367520519.3     0.90474     0.62326     1.24061     6.52246
   -377538284.9     0.91105     0.62085     1.24886     6.51421
   -381957158.2     0.91774     0.63129     1.25888     6.53128
   -389928656.3     0.92459     0.62595     1.26617     6.47602
