 0.000000    0.00000    0.000            NaN
 0.000000    0.00000    0.000       0.000000
 0.000125    0.00406   -4.031      -0.118152
 0.000451    0.00612   -2.777      -0.052513
 0.000014    0.00003   -2.068      -0.000239
 0.000000    0.00000    0.000       0.000000
 0.000017    0.00023   -2.743      -0.000002
 0.000145    0.00121   -2.423      -0.002299
 0.000293    0.00331   -2.613      -0.009032
 0.000232    0.00110   -2.205      -0.001378
 0.000016    0.00003   -2.023      -0.000044
 0.000000    0.00000    0.000       0.000000
 0.000000    0.00000    0.000       0.000000
 0.000020    0.00014   -2.330       0.000000
 0.000163    0.00109   -2.323      -0.008773
 0.000264    0.00197   -2.371      -0.003492
 0.000376    0.00250   -2.321      -0.003184
 0.000305    0.00170   -2.254      -0.002013
 0.000195    0.00076   -2.154      -0.000698
 0.000060    0.00014   -2.058      -0.000097
 0.000001    0.00000   -2.018      -0.000001
 0.000004    0.00001   -2.061       0.000000
 0.000148    0.00067   -2.193      -0.000814
 0.000337    0.00187   -2.253      -0.002010
 0.000305    0.00159   -2.233      -0.001490
 0.000225    0.00094   -2.171      -0.000735
 0.000133    0.00039   -2.093      -0.000240
 0.000064    0.00014   -2.048      -0.000067
 0.000071    0.00017   -2.059      -0.000139
 0.000189    0.00079   -2.170      -0.000635
 0.000340    0.00161   -2.204      -0.001172
 0.000294    0.00149   -2.225      -0.001433
 0.000278    0.00154   -2.254      -0.001332
 0.000276    0.00170   -2.289      -0.001355
 0.000335    0.00197   -2.274      -0.001244
 0.000300    0.00168   -2.256      -0.001278
 0.000281    0.00169   -2.282      -0.001479
 0.000348    0.00223   -2.306      -0.001372
 0.000282    0.00130   -2.197      -0.000642
 0.000231    0.00109   -2.204      -0.000575
 0.000282    0.00174   -2.292      -0.001624
 0.000370    0.00240   -2.311      -0.001379
 0.000328    0.00208   -2.301      -0.001455
 0.000346    0.00261   -2.376      -0.002067
 0.000407    0.00327   -2.405      -0.002232
 0.000429    0.00404   -2.493      -0.002938
 0.000415    0.00397   -2.502      -0.002080
 0.000422    0.00355   -2.430      -0.001881
 0.000422    0.00361   -2.440      -0.001715
 0.000359    0.00279   -2.393      -0.001123
 0.000348    0.00259   -2.374      -0.000943
 0.000338    0.00203   -2.284      -0.000746
 0.000278    0.00170   -2.291      -0.000679
 0.000286    0.00159   -2.255      -0.000904
 0.000366    0.00215   -2.273      -0.001023
 0.000319    0.00191   -2.281      -0.000981
 0.000312    0.00209   -2.324      -0.001075
 0.000383    0.00258   -2.327      -0.001459
 0.000343    0.00253   -2.367      -0.001186
 0.000391    0.00280   -2.353      -0.001057
 0.000336    0.00224   -2.322      -0.001178
 0.000387    0.00294   -2.380      -0.001518
 0.000383    0.00299   -2.392      -0.001572
 0.000424    0.00367   -2.445      -0.001665
 0.000392    0.00345   -2.454      -0.001438
 0.000422    0.00347   -2.419      -0.001216
 0.000380    0.00306   -2.409      -0.001239
 0.000406    0.00314   -2.389      -0.001382
 0.000409    0.00343   -2.429      -0.001328
 0.000384    0.00308   -2.405      -0.001197
 0.000420    0.00345   -2.418      -0.001370
 0.000382    0.00317   -2.422      -0.001385
 0.000429    0.00359   -2.427      -0.001250
 0.000387    0.00357   -2.486      -0.000999
 0.000388    0.00335   -2.455      -0.000782
 0.000329    0.00238   -2.363      -0.000702
 0.000382    0.00353   -2.501      -0.000595
 0.000302    0.00211   -2.352      -0.000441
 0.000280    0.00314   -2.627      -0.000339
 0.000238    0.00179   -2.387      -0.000285
 0.000276    0.00150   -2.255      -0.000243
 0.000242    0.00121   -2.228      -0.000229
 0.000207    0.00099   -2.214      -0.000220
 0.000201    0.00079   -2.157      -0.000244
 0.000208    0.00078   -2.143      -0.000309
 0.000229    0.00099   -2.178      -0.000383
 0.000254    0.00124   -2.211      -0.000460
 0.000324    0.00162   -2.220      -0.002034
 0.000297    0.00173   -2.271      -0.000729
 0.000290    0.00197   -2.329      -0.000685
 0.000352    0.00237   -2.326      -0.000623
 0.000323    0.00205   -2.302      -0.000686
 0.000322    0.00222   -2.335      -0.000647
 0.000375    0.00238   -2.302      -0.000588
 0.000315    0.00197   -2.297      -0.000544
 0.000340    0.00218   -2.307      -0.000491
 0.000329    0.00182   -2.253      -0.000409
 0.000280    0.00150   -2.243      -0.000374
 0.000278    0.00163   -2.272      -0.000406
 0.000340    0.00191   -2.258      -0.000456
 0.000299    0.00157   -2.236      -0.000452
 0.000284    0.00164   -2.266      -0.000438
 0.000322    0.00199   -2.293      -0.000443
 0.000321    0.00177   -2.251      -0.000452
 0.000289    0.00162   -2.257      -0.000450
 0.000295    0.00182   -2.292      -0.000419
 0.000346    0.00202   -2.273      -0.000412
 0.000290    0.00156   -2.243      -0.000386
 0.000278    0.00161   -2.269      -0.000359
 0.000326    0.00195   -2.282      -0.000344
 0.000292    0.00148   -2.225      -0.000299
 0.000260    0.00130   -2.221      -0.000279
 0.000251    0.00133   -2.240      -0.000278
 0.000290    0.00160   -2.254      -0.000293
 0.000291    0.00139   -2.208      -0.000288
 0.000257    0.00118   -2.195      -0.000282
 0.000247    0.00120   -2.211      -0.000287
 0.000251    0.00132   -2.236      -0.000276
 0.000308    0.00167   -2.248      -0.000288
 0.000271    0.00126   -2.198      -0.000284
 0.000251    0.00118   -2.202      -0.000298
 0.000251    0.00130   -2.230      -0.000305
 0.000277    0.00156   -2.257      -0.000309
 0.000308    0.00156   -2.225      -0.000309
 0.000267    0.00128   -2.208      -0.000311
 0.000259    0.00135   -2.233      -0.000311
 0.000270    0.00156   -2.269      -0.000325
 0.000327    0.00177   -2.245      -0.000350
 0.000279    0.00139   -2.217      -0.000334
 0.000269    0.00146   -2.245      -0.000341
 0.000288    0.00173   -2.281      -0.000340
 0.000330    0.00179   -2.247      -0.000313
 0.000281    0.00145   -2.229      -0.000292
 0.000270    0.00151   -2.257      -0.000278
 0.000312    0.00197   -2.302      -0.000285
 0.000297    0.00151   -2.226      -0.000264
 0.000267    0.00130   -2.212      -0.000253
 0.000259    0.00140   -2.245      -0.000245
 0.000294    0.00183   -2.299      -0.000255
 0.000295    0.00148   -2.224      -0.000239
 0.000260    0.00120   -2.198      -0.000231
 0.000249    0.00122   -2.214      -0.000230
 0.000254    0.00136   -2.241      -0.000247
 0.000313    0.00170   -2.248      -0.000269
 0.000273    0.00125   -2.194      -0.000259
 0.000256    0.00125   -2.213      -0.000248
 0.000254    0.00135   -2.239      -0.000241
 0.000298    0.00170   -2.265      -0.000247
 0.000290    0.00140   -2.209      -0.000231
 0.000259    0.00123   -2.203      -0.000222
 0.000252    0.00130   -2.230      -0.000215
 0.000262    0.00159   -2.288      -0.000228
 0.000311    0.00164   -2.239      -0.000228
 0.000263    0.00120   -2.194      -0.000203
 0.000247    0.00120   -2.212      -0.000196
