    385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000
    180.13756351       20.03229448        1.51030760        0.38632718        0.95333200       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580
     83.37303880        6.64147260        0.33153734        0.21051533        0.07325364        0.23134752        0.85026909       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096
     51.56180389        2.84808910        0.08733123        0.11664080        0.05949310        0.03786636        0.07856348        0.20470175        0.84780763       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441
     38.50950710        1.74155013        0.05285343        0.08135122        0.13088087        0.09118274        0.03765466        0.09520589        0.23432698        0.46029107       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279
     31.08643470        0.92437787        0.12223615        0.08184815        0.01828771        0.06538590        0.05017157        0.12481487        0.00959211        0.04149359        0.14499085        0.72970068       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080
     26.77492357        0.58743374        0.35303679        0.09122173        0.08222723        0.03594696        0.02899947        0.03563377        0.05971199        0.05503606        0.06480286        0.15049170        0.49646373       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028
     23.79810648        0.34982984        0.06152885        0.21134261        0.01323229        0.09345688        0.10159811        0.06401301        0.03159237        0.04788107        0.08593426        0.08566063        0.19279251        0.41801429       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233
     21.37088843        0.12724880        0.11357902        0.16866772        0.03864407        0.12107748        0.14345200        0.06093795        0.07553007        0.10835522        0.04972040        0.09308399        0.12125753        0.21332853        0.28948183       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864
     19.56166561        0.10419330        0.02220976        0.08214203        0.10565925        0.08164835        0.04061327        0.01497567        0.03385188        0.05116972        0.05164724        0.05616926        0.04953067        0.09304696        0.23926053        0.33242166       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335
