    385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000      385.00000000
    761.00224355       66.33574044        3.01674023        0.43850238        0.96064162       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580       -1.96200580
    500.11935321       40.72527928        1.67958535        0.71849639        0.14428304        0.26921231        0.85790645       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096       -0.89606096
    367.23681486       23.14877812        0.66882031        0.71543609        0.26342890        0.10779224        0.12925564        0.22118771        0.84780763       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441       -0.55523441
    302.95582127       16.46677716        0.50003189        0.66935830        0.87933517        0.46836654        0.13363005        0.20655734        0.30529014        0.47240178       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279       -0.41505279
    260.61086860        9.57804470        1.30627030        0.79331609        0.15439074        0.46497284        0.28286558        0.50853596        0.02512871        0.06475197        0.15539341        0.72970068       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080       -0.34169080
    234.96126543        6.47513733        4.07818078        0.97753863        0.79497942        0.30881979        0.21381422        0.21260168        0.26491654        0.16271524        0.11609726        0.17496682        0.50109566       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028       -0.29742028
    216.21231590        4.03383296        0.75106218        2.42420017        0.13972634        0.90401396        0.88265590        0.48134196        0.19458328        0.22325802        0.27343919        0.16834995        0.24080549        0.42642310       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233       -0.26636233
    199.52485033        1.51908809        1.44590997        2.03462997        0.43444243        1.26984571        1.38817864        0.53131848        0.57254097        0.67759834        0.23791560        0.30843988        0.25180683        0.27999314        0.29916809       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864       -0.24308864
    186.72586110        1.27905200        0.29239912        1.03098050        1.24579991        0.90840717        0.42388889        0.14433069        0.29424823        0.38749509        0.32377664        0.27085459        0.16670018        0.19817496        0.32246421        0.34678415       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335       -0.22254335
