            0.0     0.00000     0.00000     0.00000    34.00000
       422709.0     0.00001     0.00000     0.00000    33.99066
     -6878234.2     0.01027     0.06582     0.06581    28.51166
     -9440583.6     0.02608     0.09702     0.09357    24.31138
     -8767905.9     0.02757     0.11892     0.09366    24.30456
     -8652889.7     0.03202     0.14438     0.08173    22.17235
    -15789917.7     0.03510     0.12316     0.06992    19.83714
    -18022804.5     0.04581     0.17148     0.10624    21.08909
    -25152284.6     0.06087     0.18744     0.12667    19.03253
    -24340004.0     0.06771     0.21537     0.13641    18.83892
    -24117251.7     0.06862     0.22686     0.13980    19.14258
    -23785947.8     0.06942     0.23591     0.13813    18.97575
    -24097412.3     0.06956     0.23311     0.13327    18.42185
    -26940033.7     0.07125     0.22493     0.12988    17.57316
    -31064330.3     0.07740     0.22690     0.14124    17.31336
    -34680983.4     0.08660     0.23667     0.15328    16.43651
    -37830519.8     0.09595     0.25219     0.16751    15.92406
    -39436752.8     0.10283     0.25425     0.17716    15.51127
    -38949977.5     0.10777     0.28246     0.18568    15.61640
    -38302379.0     0.10922     0.28521     0.18675    15.48500
    -38474292.2     0.10992     0.28996     0.18724    15.48123
    -40090295.4     0.11065     0.28991     0.18699    15.36524
    -42817475.4     0.11367     0.28643     0.18775    14.86820
    -46091068.7     0.11862     0.28315     0.19244    14.35828
    -48131725.4     0.12517     0.30123     0.20561    14.47376
    -47756837.5     0.12986     0.30230     0.20942    14.03874
    -47555909.4     0.13242     0.31221     0.21416    14.16878
    -47980803.8     0.13353     0.31761     0.21815    14.39404
    -48918949.1     0.13467     0.32114     0.22133    14.52498
    -51844911.1     0.13845     0.33246     0.22540    14.29718
    -54098505.5     0.14324     0.32749     0.22595    13.54636
    -57375261.8     0.14837     0.32328     0.22938    13.00213
    -60060503.7     0.15460     0.32832     0.24106    13.08126
    -62642373.0     0.16171     0.33810     0.24886    12.68638
    -65280729.9     0.16802     0.34223     0.25931    12.67568
    -68076933.8     0.17535     0.35627     0.26778    12.38889
    -71955004.4     0.18168     0.35706     0.27639    12.21628
    -73434676.0     0.18992     0.37076     0.28762    12.01834
    -73817178.5     0.19648     0.38722     0.29556    11.96924
    -77496591.7     0.20225     0.40500     0.30539    12.04234
    -82431507.3     0.20798     0.39688     0.30786    11.47342
    -85361251.3     0.21586     0.39937     0.31947    11.38995
    -89845305.2     0.22460     0.41143     0.32970    11.13562
    -95824934.3     0.23415     0.42501     0.34598    11.17040
   -101650985.7     0.24546     0.42237     0.36152    10.95829
   -109189205.4     0.25928     0.43016     0.38135    10.76722
   -113489559.6     0.27393     0.44448     0.40366    10.71291
   -119107523.7     0.28600     0.45343     0.41880    10.48858
   -121580088.6     0.29855     0.47225     0.43420    10.31614
   -123801549.8     0.31063     0.49144     0.44897    10.14679
   -126208231.8     0.31886     0.49982     0.45986    10.10267
   -127692848.8     0.32720     0.51298     0.46814     9.88337
   -130582819.0     0.33283     0.51094     0.47442     9.75866
   -135023975.0     0.33848     0.52457     0.48547     9.87874
   -137866794.1     0.34519     0.51896     0.48997     9.57443
   -141728224.8     0.35242     0.52743     0.50312     9.71081
   -145722951.4     0.35999     0.53387     0.51015     9.48651
   -150809517.8     0.36798     0.54807     0.52540     9.62358
   -153759301.1     0.37698     0.54273     0.53415     9.37989
   -156520169.2     0.38638     0.55719     0.54798     9.37821
   -162902026.2     0.39403     0.55690     0.56009     9.39456
   -167816705.5     0.40328     0.56267     0.57057     9.21570
   -175033259.5     0.41511     0.58746     0.58716     9.23621
   -180916277.2     0.42691     0.60583     0.60539     9.28569
   -184122604.5     0.43864     0.60280     0.62057     9.17259
   -188857728.0     0.44975     0.61144     0.63477     9.07346
   -194137155.3     0.46145     0.63485     0.64930     9.02988
   -200106054.4     0.47241     0.65395     0.66627     9.08447
   -204130712.8     0.48275     0.65171     0.68057     9.02838
   -209162881.5     0.49339     0.65917     0.69392     8.92978
   -216098979.6     0.50549     0.68267     0.70934     8.89892
   -221422787.7     0.51709     0.70118     0.72667     8.92940
   -222369180.1     0.52789     0.70202     0.74343     8.94525
   -224674090.2     0.53990     0.72370     0.75575     8.82549
   -228188459.9     0.55243     0.74319     0.76947     8.70447
   -228111506.6     0.56169     0.75933     0.78137     8.70968
   -228374163.7     0.57258     0.77665     0.78982     8.49983
   -227928136.4     0.58193     0.78046     0.79929     8.36818
   -229367905.1     0.59676     0.79472     0.80872     7.99479
   -230678110.6     0.60247     0.79193     0.81130     7.80964
   -231096802.6     0.60794     0.80438     0.81458     7.72180
   -234499824.4     0.61555     0.82589     0.82047     7.65504
   -236473070.2     0.61910     0.84001     0.82173     7.55656
   -240118518.6     0.62191     0.83731     0.82524     7.54097
   -242776475.3     0.62463     0.83217     0.82658     7.44876
   -246032683.9     0.62777     0.82976     0.83033     7.41954
   -252543095.2     0.63296     0.84363     0.83767     7.47679
   -256963068.7     0.63900     0.86175     0.84609     7.49265
   -261459061.7     0.64482     0.85601     0.85087     7.36502
   -263249803.1     0.65171     0.87190     0.86527     7.51279
   -267552303.3     0.65914     0.86565     0.87134     7.36789
   -271355381.7     0.66671     0.88040     0.88572     7.48444
