            0.0     0.00000     0.00000     0.00000    34.00000
       643070.9     0.00001     0.00000     0.00000    33.99068
       601081.1     0.00001     0.00000     0.00000    33.99089
       558384.8     0.00000     0.00000     0.00000    33.99203
       514972.0     0.00000     0.00000     0.00000    33.99168
       470868.5     0.00001     0.00000     0.00000    33.98705
       426069.2     0.00001     0.00000     0.00000    33.98684
       380555.9     0.00001     0.00000     0.00000    33.98952
       334307.7     0.00001     0.00000     0.00000    33.99028
       287426.2     0.00001     0.00000     0.00000    33.98986
       239807.5     0.00001     0.00000     0.00000    33.99117
       191502.5     0.00000     0.00000     0.00000    33.99190
       142491.6     0.00000     0.00000     0.00000    33.99341
        92786.9     0.00000     0.00000     0.00000    33.99464
        42386.5     0.00000     0.00000     0.00000    33.99550
        -8264.6     0.00000     0.00382     0.00352    33.99438
     -1804807.6     0.00093     0.05394     0.04014    33.20307
     -9083831.9     0.01837     0.06430     0.07259    25.09304
    -15872612.0     0.03606     0.08182     0.10001    21.46146
    -21459651.5     0.05056     0.10140     0.11858    18.98951
    -26499471.8     0.06363     0.10399     0.13867    17.80430
    -31128528.7     0.07545     0.11261     0.15340    16.57445
    -35515015.7     0.08676     0.12268     0.16839    15.67541
    -39714607.9     0.09764     0.13512     0.18472    15.13527
    -43802358.7     0.10750     0.14570     0.19858    14.60690
    -47855689.3     0.11740     0.14410     0.21188    14.12238
    -53332748.1     0.12819     0.15534     0.22607    13.66141
    -59845743.8     0.14163     0.16419     0.24539    13.21890
    -65794878.9     0.15587     0.17473     0.26589    12.84632
    -71452890.0     0.16947     0.18543     0.28555    12.53958
    -76900869.8     0.18255     0.19667     0.30469    12.30371
    -82183631.2     0.19513     0.20852     0.32356    12.13891
    -87311432.4     0.20702     0.22087     0.34229    12.05419
    -92306815.0     0.21857     0.21741     0.35666    11.72428
    -97245442.5     0.23023     0.22606     0.37148    11.45553
   -102157082.2     0.24205     0.23733     0.38747    11.28281
   -106911301.9     0.25349     0.24992     0.40456    11.21026
   -111585119.6     0.26412     0.26340     0.42234    11.24240
   -116515243.5     0.27575     0.26280     0.43420    10.96443
   -121071526.0     0.28669     0.27279     0.44813    10.79019
   -125525147.4     0.29731     0.28530     0.46434    10.75630
   -129986722.0     0.30717     0.28718     0.48014    10.76337
   -134466310.7     0.31751     0.29425     0.49118    10.52158
   -138836221.8     0.32786     0.30524     0.50582    10.44044
   -143178587.1     0.33772     0.31898     0.52268    10.50199
   -147502833.3     0.34711     0.31448     0.53361    10.31211
   -151853319.4     0.35725     0.32407     0.54698    10.19875
   -156214531.8     0.36730     0.33765     0.56332    10.23395
   -160802076.7     0.37733     0.33770     0.57553    10.13304
   -165189875.7     0.38765     0.34742     0.58789    10.00195
   -169631192.9     0.39816     0.36236     0.60372    10.02348
   -173905779.1     0.40731     0.36143     0.61647     9.96895
   -178127978.5     0.41697     0.36921     0.62813     9.83398
   -182378000.5     0.42673     0.38218     0.64373     9.85699
   -186649935.5     0.43569     0.38080     0.65627     9.80601
   -191043681.4     0.44576     0.39014     0.66793     9.68486
   -195292344.2     0.45548     0.40333     0.68360     9.71586
   -199539433.4     0.46432     0.40129     0.69573     9.65802
   -203799560.9     0.47393     0.40954     0.70759     9.55313
   -208113074.2     0.48367     0.42323     0.72339     9.59365
   -212378263.3     0.49248     0.42047     0.73498     9.52228
   -216646620.0     0.50207     0.42902     0.74718     9.43538
   -221377753.4     0.51288     0.44649     0.76316     9.48563
   -225794404.0     0.52235     0.44510     0.77419     9.40102
   -230006441.7     0.53193     0.45421     0.78672     9.33199
   -234244918.6     0.54126     0.46794     0.80286     9.39473
   -238957295.2     0.55134     0.46754     0.81298     9.28756
   -243358975.1     0.56157     0.47955     0.82601     9.24080
   -247554686.7     0.57064     0.49376     0.84241     9.32234
   -251777343.0     0.57950     0.48803     0.85147     9.18394
   -256482024.8     0.59035     0.50303     0.86519     9.16287
   -260876028.7     0.59975     0.50744     0.88047     9.21991
   -265061535.9     0.60884     0.51277     0.88980     9.09100
   -269742370.2     0.61963     0.52894     0.90433     9.09893
   -274116160.8     0.62881     0.53074     0.91747     9.10378
   -278752518.3     0.63934     0.54202     0.92808     9.01134
   -283091603.8     0.64929     0.55736     0.94342     9.05099
   -287222814.4     0.65768     0.55432     0.95426     8.99822
   -291384169.6     0.66696     0.56354     0.96634     8.94717
   -295566567.9     0.67579     0.57788     0.98243     9.02337
   -300243759.8     0.68574     0.57622     0.99106     8.90517
   -305089246.7     0.69704     0.59381     1.00478     8.89971
   -309391661.9     0.70610     0.59672     1.01852     8.92708
   -313487467.6     0.71509     0.60325     1.02838     8.83459
   -317614629.1     0.72424     0.61648     1.04346     8.87118
   -321763329.9     0.73246     0.61337     1.05401     8.82418
   -326415537.1     0.74295     0.62696     1.06605     8.78340
   -330753696.7     0.75217     0.64373     1.08219     8.86627
   -334869842.9     0.76081     0.63735     1.09016     8.74332
   -339009842.5     0.76998     0.64945     1.10424     8.75415
   -343166453.6     0.77816     0.64854     1.11644     8.75153
   -347336376.4     0.78717     0.65638     1.12716     8.68782
   -352010436.9     0.79736     0.67459     1.14279     8.74550
   -356363527.1     0.80633     0.67171     1.15179     8.66532
   -360984830.6     0.81681     0.68687     1.16497     8.65613
   -365296306.3     0.82572     0.69007     1.17871     8.68739
   -369382974.5     0.83456     0.69649     1.18824     8.60686
   -374493234.3     0.84622     0.71830     1.20329     8.64645
   -378960892.1     0.85563     0.71881     1.21317     8.59750
   -382956993.4     0.86466     0.72898     1.22550     8.57472
   -386985079.0     0.87285     0.73134     1.23999     8.62313
