 0.000000    0.00000    0.000            NaN
 0.000000    0.00000    0.000       0.000000
 0.000125    0.00406   -4.032      -0.118167
 0.000452    0.00613   -2.778      -0.052648
 0.000013    0.00003   -2.068      -0.000239
 0.000000    0.00000    0.000       0.000000
 0.000025    0.00051   -3.237      -0.005081
 0.000437    0.00631   -2.814      -0.014896
 0.000453    0.00642   -2.796      -0.028909
 0.000407    0.00292   -2.353      -0.003426
 0.000129    0.00032   -2.066      -0.000352
 0.000032    0.00005   -2.012      -0.000036
 0.000000    0.00000    0.000       0.000000
 0.000078    0.00097   -2.684      -0.000105
 0.000280    0.00237   -2.436      -0.005750
 0.000419    0.00395   -2.494      -0.006807
 0.000402    0.00372   -2.483      -0.005643
 0.000399    0.00324   -2.414      -0.003748
 0.000294    0.00162   -2.250      -0.001634
 0.000251    0.00078   -2.104      -0.000549
 0.000120    0.00023   -2.035      -0.000113
 0.000086    0.00040   -2.197      -0.000046
 0.000198    0.00124   -2.301      -0.001033
 0.000306    0.00189   -2.292      -0.003374
 0.000335    0.00256   -2.382      -0.002668
 0.000352    0.00214   -2.286      -0.001594
 0.000225    0.00092   -2.165      -0.000653
 0.000155    0.00048   -2.105      -0.000302
 0.000144    0.00050   -2.127      -0.000322
 0.000238    0.00150   -2.305      -0.000741
 0.000345    0.00187   -2.247      -0.001889
 0.000327    0.00205   -2.298      -0.002475
 0.000333    0.00256   -2.385      -0.002254
 0.000396    0.00294   -2.369      -0.002323
 0.000344    0.00261   -2.378      -0.001962
 0.000398    0.00286   -2.355      -0.002132
 0.000349    0.00259   -2.369      -0.002527
 0.000422    0.00335   -2.402      -0.002256
 0.000333    0.00232   -2.341      -0.001211
 0.000344    0.00247   -2.360      -0.000877
 0.000340    0.00208   -2.289      -0.002533
 0.000386    0.00332   -2.441      -0.002186
 0.000405    0.00333   -2.418      -0.002272
 0.000434    0.00402   -2.483      -0.003146
 0.000451    0.00477   -2.566      -0.003364
 0.000480    0.00568   -2.645      -0.004244
 0.000495    0.00606   -2.672      -0.003220
 0.000463    0.00500   -2.581      -0.002761
 0.000448    0.00470   -2.560      -0.002521
 0.000438    0.00457   -2.566      -0.001748
 0.000415    0.00372   -2.474      -0.001399
 0.000362    0.00282   -2.398      -0.001147
 0.000352    0.00275   -2.403      -0.001048
 0.000369    0.00223   -2.284      -0.001313
 0.000347    0.00259   -2.371      -0.001463
 0.000405    0.00303   -2.373      -0.001441
 0.000359    0.00284   -2.399      -0.001526
 0.000422    0.00342   -2.410      -0.001963
 0.000414    0.00376   -2.471      -0.001754
 0.000404    0.00349   -2.443      -0.001493
 0.000426    0.00356   -2.427      -0.001582
 0.000398    0.00352   -2.457      -0.002030
 0.000444    0.00421   -2.497      -0.002119
 0.000462    0.00473   -2.545      -0.002269
 0.000464    0.00495   -2.570      -0.002061
 0.000453    0.00465   -2.547      -0.001732
 0.000417    0.00392   -2.491      -0.001672
 0.000448    0.00423   -2.494      -0.001867
 0.000456    0.00450   -2.521      -0.001830
 0.000446    0.00442   -2.525      -0.001687
 0.000425    0.00412   -2.510      -0.001780
 0.000452    0.00442   -2.516      -0.001870
 0.000460    0.00464   -2.534      -0.001732
 0.000454    0.00464   -2.547      -0.001435
 0.000403    0.00425   -2.581      -0.001150
 0.000422    0.00374   -2.474      -0.001029
 0.000377    0.00387   -2.569      -0.000874
 0.000399    0.00427   -2.609      -0.000690
 0.000330    0.00550   -3.044      -0.000537
 0.000335    0.00291   -2.485      -0.000443
 0.000310    0.00195   -2.324      -0.000381
 0.000286    0.00239   -2.466      -0.000365
 0.000248    0.00107   -2.180      -0.000331
 0.000251    0.00109   -2.180      -0.000368
 0.000285    0.00132   -2.196      -0.004024
 0.000312    0.00148   -2.203      -0.000786
 0.000284    0.00152   -2.242      -0.000630
 0.000287    0.00184   -2.306      -0.000906
 0.000365    0.00264   -2.357      -0.001007
 0.000354    0.00265   -2.374      -0.000957
 0.000397    0.00317   -2.404      -0.000889
 0.000368    0.00283   -2.384      -0.000932
 0.000414    0.00328   -2.400      -0.000929
 0.000367    0.00285   -2.390      -0.000820
 0.000411    0.00320   -2.391      -0.000808
 0.000353    0.00263   -2.370      -0.000691
 0.000392    0.00291   -2.372      -0.000620
 0.000333    0.00217   -2.314      -0.000546
 0.000328    0.00224   -2.333      -0.000574
 0.000376    0.00238   -2.301      -0.000633
 0.000325    0.00217   -2.321      -0.000647
 0.000377    0.00262   -2.339      -0.000651
 0.000345    0.00229   -2.319      -0.000613
 0.000341    0.00244   -2.351      -0.000643
 0.000382    0.00256   -2.325      -0.000659
 0.000333    0.00234   -2.343      -0.000604
 0.000388    0.00275   -2.350      -0.000590
 0.000333    0.00218   -2.314      -0.000561
 0.000363    0.00270   -2.373      -0.000545
 0.000349    0.00229   -2.318      -0.000484
 0.000311    0.00212   -2.335      -0.000441
 0.000358    0.00250   -2.346      -0.000431
 0.000316    0.00185   -2.275      -0.000407
 0.000292    0.00172   -2.275      -0.000402
 0.000334    0.00204   -2.289      -0.000426
 0.000325    0.00180   -2.254      -0.000410
 0.000292    0.00167   -2.265      -0.000416
 0.000307    0.00191   -2.294      -0.000416
 0.000347    0.00201   -2.270      -0.000397
 0.000295    0.00167   -2.260      -0.000408
 0.000298    0.00187   -2.298      -0.000440
 0.000356    0.00215   -2.284      -0.000458
 0.000308    0.00178   -2.267      -0.000431
 0.000305    0.00195   -2.306      -0.000450
 0.000363    0.00228   -2.298      -0.000465
 0.000314    0.00186   -2.278      -0.000450
 0.000315    0.00208   -2.319      -0.000465
 0.000369    0.00233   -2.302      -0.000493
 0.000317    0.00197   -2.294      -0.000477
 0.000344    0.00236   -2.335      -0.000500
 0.000358    0.00225   -2.299      -0.000474
 0.000319    0.00212   -2.320      -0.000454
 0.000375    0.00257   -2.335      -0.000447
 0.000330    0.00204   -2.292      -0.000411
 0.000322    0.00225   -2.343      -0.000401
 0.000369    0.00243   -2.320      -0.000402
 0.000312    0.00187   -2.279      -0.000375
 0.000325    0.00223   -2.337      -0.000377
 0.000354    0.00222   -2.302      -0.000359
 0.000303    0.00175   -2.268      -0.000347
 0.000311    0.00204   -2.317      -0.000345
 0.000353    0.00217   -2.294      -0.000354
 0.000300    0.00169   -2.259      -0.000352
 0.000302    0.00188   -2.295      -0.000377
 0.000358    0.00216   -2.284      -0.000388
 0.000308    0.00178   -2.268      -0.000364
 0.000305    0.00195   -2.306      -0.000357
 0.000361    0.00225   -2.295      -0.000359
 0.000309    0.00180   -2.270      -0.000340
 0.000306    0.00198   -2.310      -0.000334
 0.000358    0.00226   -2.302      -0.000333
 0.000305    0.00172   -2.259      -0.000328
 0.000300    0.00189   -2.300      -0.000323
 0.000355    0.00231   -2.316      -0.000321
 0.000305    0.00168   -2.251      -0.000296
