  -1.7795624000000001        0.0000000000000000     
  -2.6801249000000005        5.5202964813380504     
  -2.3461317333333334        0.0000000000000000     
  -1.6818298000000000        0.0000000000000000     
  -1.5409488333333337        0.0000000000000000     
  -1.1268589000000000       -1.6254632947281493     
  -4.7372477000000002       -11.769341772381779     
  -3.5898600333333337       -3.9871159302733759     
  -2.4354877000000004        0.0000000000000000     
  -1.0144652999999999        0.0000000000000000     
  -1.4932232000000001        0.0000000000000000     
  -1.2792425999999999        0.0000000000000000     
  -2.2219543000000002       -3.6031400421304625     
  -3.6643432666666671       -10.565103918757927     
  -5.3303646333333337       -8.6170837250790555     
  -6.4961772000000000       -6.9890720202058674     
  -5.8342019000000001       -6.5628795534687470     
  -5.1759630000000003       -1.6729971403636341     
  -1.8283396000000001        0.0000000000000000     
  -2.0226521666666670      -0.72372314145826522     
  -3.5180829999999998       -5.4459483676791365     
  -4.5822266000000003       -6.9225604704409989     
  -6.4682898666666677       -7.7455313668515373     
  -6.9980902999999994       -8.0960934327169412     
  -5.6879968999999999       -4.2588928942495272     
  -3.3266588000000001      -0.27026273028405967     
  -2.7658377999999999      -0.64699751580803877     
  -3.5351968999999999       -6.3749584814698892     
  -4.6662184333333334       -5.9848296212682612     
  -5.9863634000000001       -6.9287725211002567     
  -8.1805266999999997       -10.396503256660310     
  -8.3338968666666666       -10.463570820462337     
  -8.3175011666666663       -11.698280303935576     
  -8.2658497999999998       -9.6142538090377343     
  -8.2485772333333323       -12.608556545510055     
  -7.9305141999999993       -8.2176919646166766     
  -9.8655588999999999       -10.730663025790022     
  -5.3698642333333337       -3.2972700751295747     
  -6.2030505666666667       -11.130452603320350     
  -9.6341064000000003       -14.280060188076050     
  -11.840644333333334       -13.340098032281674     
  -10.952768333333333       -17.608924320762668     
  -14.762333000000000       -21.935655312576586     
  -14.493126000000000       -26.642431621331923     
  -17.772887666666666       -32.466437304010043     
  -18.698696000000002       -24.008747098219345     
  -16.889232000000000       -21.829489437124010     
  -17.222065999999998       -25.259087743715156     
  -12.737005999999999       -10.832105981500661     
  -12.761443000000002       -12.606380503999333     
  -10.334456333333332       -6.3227637485672403     
  -10.354948000000000       -17.746199776345321     
  -11.756507333333335       -17.201094582207162     
  -14.906070000000000       -20.565826089756428     
  -13.636640999999999       -19.120532346928371     
  -15.952014000000000       -21.182833701908521     
  -16.999672666666669       -29.788965644009210     
  -17.248840000000001       -20.903377535310540     
  -15.319130000000001       -21.402216318402679     
  -21.258333333333333       -21.346027113464999     
  -19.720832999999999       -34.753392530160028     
  -22.306944333333334       -26.948359094947619     
  -18.103472333333333       -39.247243270201125     
  -20.479167000000000       -35.013996429935844     
  -18.875000000000000       -22.918389824910605     
  -22.722222333333335       -38.447968649653092     
  -21.312500000000000       -40.374315221779653     
  -19.955555666666669       -37.207854110790237     
  -25.836805333333331       -34.808255763535954     
  -20.954167000000002       -33.853190435422476     
  -30.607638999999999       -47.379882900690262     
  -28.480555666666667       -34.348708546491991     
  -18.327082999999998       -18.574282999561774     
  -15.756944666666667       -10.600510137432138     
  -19.194444333333333       -13.098035462329392     
  -12.937500000000000       -9.5480797156963604     
  -9.5979166666666664        0.0000000000000000     
  -10.068055333333334       -29.582262264282207     
  -10.677083000000000       -9.0950918221978441     
  -14.398610999999999       -20.252109205603517     
  -7.5805555666666660       -7.4278776231964798     
  -15.641667000000000       -16.924986197582029     
  -13.835416666666667       -15.688403676280188     
  -17.652777666666665       -21.118812923174431     
  -15.637499999999999       -18.579103505720553     
  -18.863889000000000       -29.469524311444417     
  -24.129861333333331       -32.959475132954708     
  -26.320833000000000       -28.937530538119915     
  -29.819444333333337       -33.915237780434950     
  -23.554166666666667       -27.004760539560436     
  -26.118749999999999       -43.797865614594087     
  -25.384722000000000       -24.664754164565210     
  -23.558333333333334       -40.535952225223241     
  -20.750000000000000       -16.057924017466917     
  -15.686111000000000       -15.821610506604031     
  -16.565277999999999       -25.878165443035385     
  -18.824999999999999       -33.524925823620919     
  -23.636111000000003       -29.417866392998263     
  -22.684027666666669       -30.341076209740976     
  -23.379166999999999       -39.347831681334554     
  -24.062500000000000       -22.551238158131298     
  -24.250000000000000       -33.159733641957075     
  -28.212499999999999       -33.070451919002210     
  -25.805555666666670       -29.940559399740351     
  -21.202778000000002       -21.898317009593825     
  -28.579167000000002       -31.868108544391703     
  -23.178472333333335       -20.096971590438727     
  -18.855555666666667       -15.238539546051186     
  -17.510417000000000       -18.735324454910227     
  -19.113888666666668       -20.117077098450551     
  -22.910416666666670       -27.932142833346603     
  -20.975000000000001       -20.930576350812970     
  -24.440972333333335       -38.464423817400018     
  -18.840277999999998       -15.544079268204484     
  -25.327082999999998       -31.487502633998417     
  -25.983333333333334       -24.088339986012215     
  -22.756944333333333       -26.482066586048205     
  -27.925000000000001       -26.697183082561594     
  -35.170138666666674       -37.508320372870116     
  -34.159722333333335       -38.437813983968510     
  -28.356249999999999       -29.175442769295501     
  -26.581944333333333       -27.419502907970156     
  -30.332638666666668       -32.010031260329157     
  -30.000000000000000       -33.856134021422349     
  -24.000000000000000       -35.444880426948572     
  -25.544444333333331       -34.121517304766343     
  -26.614583000000000       -43.981572350042086     
  -27.547222000000001       -34.625753750981914     
  -28.121527666666665       -46.510614617234552     
  -25.125000000000000       -24.512326559082084     
  -24.672916666666669       -21.496336348956135     
  -27.381944666666669       -29.509499406376761     
  -30.562500000000000       -30.837345654370978     
  -30.097222333333335       -30.927154583783476     
  -29.289583333333333       -29.976189271405303     
  -24.345832999999999       -25.288926421855223     
  -26.527083333333334       -36.905855335334252     
  -25.406944333333335       -31.709554173279372     
  -23.000000000000000       -26.594702018501408     
  -22.498611000000004       -31.145170548913370     
  -29.413194666666669       -50.013987200077935     
  -26.712499999999999       -27.137977750284563     
  -29.392361000000001       -41.153440104541403     
  -29.222222333333331       -34.799245604186524     
  -27.195833000000000       -30.317468863461215     
  -28.213888666666669       -30.778336008545182     
  -25.352777666666668       -25.348595776078696     
  -27.350000000000001       -28.636301063002009     
  -22.548611000000001       -21.173793265310394     
  -33.288888666666665       -55.148896898684711     
  -26.318750000000001       -22.225039933687782     
  -20.231944333333335       -18.594567009505766     
  -30.771527666666667       -39.429785691831626     
  -16.000000000000000       -19.140463154614480     
  -33.768055333333336       -52.231559933558714     
  -30.245833333333330       -27.226062368389250     
  -20.443750000000001       -27.524587566266661     
  -26.509722333333333       -25.551807173197687     
  -28.062500000000000       -33.793646028139136     
  -24.574999999999999       -36.297564381917454     
  -29.780555666666672       -34.132745636630517     
  -25.469444333333335       -31.511833576822369     
  -27.072917000000000       -34.091012258709640     
  -29.284722000000002       -50.727407405321685     
  -31.361805666666669       -46.023444096602475     
  -29.612500000000001       -34.670795316678152     
  -25.797222333333337       -22.583034697487335     
  -30.870833333333334       -52.365754742257423     
  -35.156250000000000       -40.681847902945862     
  -27.861111000000001       -25.310185494309593     
  -29.972916666666670       -31.017583817147539     
  -16.312500000000000       -8.8998786946641530     
  -13.265278000000000       -6.7196196890957367     
  -16.729166666666668       -18.066384947410739     
  -19.493749999999999       -36.906643822148482     
  -18.891666666666666       -18.989000773391922     
  -22.865278000000000       -44.429256470129815     
  -22.254166999999999       -23.954857750938146     
  -24.996527666666669       -34.926604919895993     
  -28.008333333333333       -30.190463056837586     
  -32.243749999999999       -38.827572254822400     
  -35.251388666666671       -38.269585919433268     
  -36.750694333333335       -41.490297906030037     
  -37.812500000000000       -40.765550307728546     
  -37.685416666666669       -40.297914693733475     
  -41.372221999999994       -42.331981414824412     
  -38.316667000000002       -40.119191557354725     
  -37.738889000000000       -38.929808571378118     
  -30.180555666666670       -32.642442904504009     
  -26.562500000000000       -30.096462419072054     
  -33.067361333333338       -54.027301705553697     
  -36.062500000000000       -49.460616228587185     
  -35.424999999999997       -42.785770011726726     
  -27.361111000000001       -28.407272422956027     
  -27.945138666666669       -39.362399296112528     
  -24.866667000000000       -35.111055229179755     
  -30.151389000000002       -35.977588422990834     
  -24.302777666666667       -41.541722771489191     
  -28.135417000000000       -48.796929941009523     
  -30.698611333333332       -50.503604937848792     
  -26.140277666666663       -31.065765046528526     
  -23.112500000000001       -24.530614407283849     
  -23.490277666666667       -26.770541158657636     
  -24.125000000000000       -30.173790194241832     
  -29.856249999999999       -43.714082038224518     
  -30.702777666666670       -43.770045826970772     
  -28.202083333333334       -23.097873892366181     
  -25.704167000000002       -45.292439879921432     
  -25.295138666666666       -33.777459922130930     
  -24.847222333333335       -26.755299339152202     
  -25.037500000000001       -45.809268410123138     
  -26.952777666666670       -47.600309556876738     
  -27.602778000000001       -46.240977790653034     
  -23.645833000000000       -20.016040208053255     
  -21.066666666666666       -48.814350226728408     
  -25.750000000000000       -41.463358242169534     
  -24.102083000000000       -32.581774472549085     
  -23.787500000000001       -16.312512157883930     
  -18.048611000000001       -30.450908725874427     
  -22.100000000000001       -39.994922506125732     
  -29.588194333333334       -43.931350154088250     
  -24.134722000000000       -41.535767582739453     
  -24.214583000000001       -35.352985569116157     
  -25.277777666666669       -44.529862086642993     
  -27.909027666666667       -47.502211407926069     
  -28.629166999999999       -48.059818094528339     
  -24.252777999999999       -27.312581502117752     
  -14.659722333333333       -4.6795680823223620     
  -7.3125000000000000        0.0000000000000000     
  -9.4708333333333350       -15.489697582290432     
  -11.806944666666666       -5.3168542364198856     
  -4.9625000000000004        0.0000000000000000     
  -2.1590277666666666       -9.3064415608423019     
  -11.666666666666666       -29.048942123809695     
  -13.937500000000000       -38.569749429602808     
  -17.052778000000004       -40.032276231264632     
  -16.040277666666668       -39.264976788457261     
  -15.449999999999999       -39.952161039001794     
  -14.697916666666668       -38.131370056571939     
  -15.531944666666666       -35.131095123246325     
  -8.8416666999999993       -4.9413355297447765     
  -7.2097222333333333       -16.251390084918910     
  -11.476389000000001       -38.770211431521147     
  -10.854167000000000       -16.495592694879917     
  -10.832638666666668       -21.412168090098220     
  -14.979166666666668       -28.349553228744696     
  -11.562500000000000       -15.400073581570211     
  -12.840277666666669       -12.650300303930010     
  -7.8645833333333339       -6.7372321111704991     
  -5.7500000000000000       -12.206303813967793     
  -9.6569444333333330       -26.380142618299033     
  -9.9375000000000000       -23.159005049579946     
  -12.279166999999999       -19.887289072269795     
  -13.152778000000000       -13.144373752861384     
  -7.9111110999999994       -13.534154531816796     
  -4.8250000000000002        0.0000000000000000     
  -9.7916666666666680E-002  -12.379235737101965     
 -0.53333333333333333       -6.1745734712024500     
  -1.4479166999999999       -6.2489260598017040     
  -2.9041666666666668       -5.1205317205490246     
  -1.3659722333333333       -5.2571529559836563     
  -2.3999999999999999       -6.6020572543123990     
  -2.5381944666666669       -8.5632894167952713     
  -1.1250000000000000       -3.3858115578606203     
  -2.1937500000000001       -6.2419032978825157     
 -0.68194444333333337       -11.853139614786755     
  -6.2500000000000000E-002  -9.7562072095092276     
  -2.2041667000000000      -0.79697042374289140     
   1.1805555666666667        0.0000000000000000     
   2.7388889000000001        0.0000000000000000     
   2.6229167000000002        0.0000000000000000     
   1.9986111333333336        0.0000000000000000     
   2.1868055666666666        0.0000000000000000     
   1.5000000000000000        0.0000000000000000     
   2.6819444333333333        0.0000000000000000     
   2.1250000000000000        0.0000000000000000     
  0.11250000000000000        0.0000000000000000     
   1.0680555666666667       -1.9580882226089784     
   1.8194444333333335       -6.7883874180349721     
