    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000     -2.743      0.000      0.359
    0.002     -1.728      0.000      0.359
    0.007     -1.662      0.000      0.359
    0.016     -0.598      0.000      0.359
    0.016     -7.818      0.000      0.359
    0.016     -2.987      0.000      0.359
    0.016     -0.887      0.000      0.359
    0.017      0.000      0.029      0.330
    0.017     -1.007      0.000      0.362
    0.017     -1.163      0.000      0.362
    0.017     -2.509      0.000      0.362
    0.017     -6.001      0.000      0.362
    0.017     -5.705      0.000      0.362
    0.018     -5.152      0.000      0.362
    0.018     -4.956      0.000      0.361
    0.019     -2.539      0.000      0.361
    0.021     -0.960      0.000      0.361
    0.021     -1.320      0.000      0.361
    0.021     -3.756      0.000      0.361
    0.021     -4.440      0.000      0.361
    0.021     -5.310      0.000      0.361
    0.022     -5.871      0.000      0.361
    0.022     -4.312      0.000      0.361
    0.023     -1.298      0.000      0.361
    0.025     -1.614      0.000      0.360
    0.025     -4.018      0.000      0.360
    0.025     -3.682      0.000      0.360
    0.025     -5.411      0.000      0.360
    0.026     -5.998      0.000      0.360
    0.027     -7.058      0.000      0.360
    0.027     -7.258      0.000      0.360
    0.028     -5.894      0.000      0.360
    0.028     -7.217      0.000      0.360
    0.030     -5.904      0.000      0.360
    0.031     -8.247      0.000      0.360
    0.031     -3.424      0.000      0.360
    0.035     -5.484      0.000      0.360
    0.037     -8.692      0.000      0.360
    0.037     -8.780      0.000      0.360
    0.038     -9.355      0.000      0.360
    0.039    -11.965      0.000      0.360
    0.040    -16.263      0.000      0.360
    0.040    -16.610      0.000      0.360
    0.040    -14.540      0.000      0.360
    0.040    -13.133      0.000      0.360
    0.041    -15.060      0.000      0.360
    0.043     -7.527      0.000      0.360
    0.045     -8.652      0.000      0.360
    0.047     -7.101      0.000      0.360
    0.048    -10.163      0.000      0.360
    0.048     -8.291      0.000      0.360
    0.048    -11.871      0.000      0.360
    0.049    -10.854      0.000      0.360
    0.050    -13.373      0.000      0.359
    0.050    -15.491      0.000      0.359
    0.051    -13.515      0.000      0.359
    0.051    -11.820      0.000      0.359
    0.051    -11.992      0.000      0.359
    0.051    -20.431      0.000      0.359
    0.051    -16.826      0.000      0.359
    0.056    -23.215      0.000      0.359
    0.058    -21.468      0.000      0.359
    0.058    -15.258      0.000      0.359
    0.058    -22.078      0.000      0.359
    0.062    -20.962      0.000      0.359
    0.064    -21.011      0.000      0.359
    0.064    -19.270      0.000      0.359
    0.064    -21.011      0.000      0.359
    0.068    -26.149      0.000      0.359
    0.070    -22.326      0.000      0.359
    0.070    -10.790      0.000      0.359
    0.074    -11.037      0.000      0.359
    0.076    -15.422      0.000      0.359
    0.080     -7.054      0.000      0.359
    0.083     -4.473      0.000      0.359
    0.083     -2.551      0.000      0.359
    0.083     -6.562      0.000      0.359
    0.083     -8.913      0.000      0.359
    0.087     -4.111      0.000      0.359
    0.093    -11.557      0.000      0.359
    0.095     -9.966      0.000      0.359
    0.095    -15.564      0.000      0.359
    0.095    -12.954      0.000      0.359
    0.095    -15.588      0.000      0.359
    0.099    -23.570      0.000      0.359
    0.101    -20.711      0.000      0.359
    0.101    -21.251      0.000      0.359
    0.101    -15.375      0.000      0.359
