            0.0     0.00000     0.00000     0.00000    34.00000
       422709.0     0.00001     0.00000     0.00000    33.99066
     -6878483.9     0.01027     0.06549     0.06581    28.51094
     -9435687.9     0.02610     0.09419     0.09364    24.31331
     -8760762.5     0.02758     0.11038     0.09369    24.30243
     -8635317.7     0.03203     0.12388     0.08177    22.15640
    -18327445.3     0.03598     0.11427     0.08539    21.85984
    -21018526.6     0.05326     0.13931     0.11643    19.87142
    -29979067.2     0.07130     0.16139     0.14177    17.83715
    -29107314.4     0.08039     0.18315     0.15425    17.52454
    -28827701.0     0.08167     0.19249     0.15860    17.84247
    -28357606.5     0.08254     0.20042     0.15912    17.89319
    -28878797.0     0.08267     0.19824     0.15588    17.56101
    -32948129.4     0.08576     0.18909     0.15365    16.61741
    -38363652.7     0.09397     0.19827     0.16606    16.07745
    -42902842.7     0.10480     0.19847     0.18261    15.50486
    -46786686.4     0.11552     0.20769     0.19532    14.71803
    -48602354.3     0.12536     0.22224     0.20867    14.24951
    -47676282.7     0.13054     0.23406     0.21645    14.27662
    -46678696.9     0.13223     0.24330     0.22336    14.65394
    -46928267.6     0.13356     0.25442     0.22177    14.37401
    -49252959.7     0.13571     0.25243     0.22177    14.06371
    -52975373.5     0.13910     0.24598     0.22177    13.49023
    -57154677.0     0.14491     0.24010     0.22725    12.99583
    -59590842.8     0.15223     0.24511     0.24084    13.08225
    -58791646.2     0.15853     0.26027     0.24880    12.86424
    -58359845.7     0.16166     0.26769     0.25393    12.94446
    -58950128.7     0.16315     0.27249     0.25874    13.17129
    -60213533.2     0.16481     0.27553     0.26278    13.29059
    -64215910.3     0.16929     0.28324     0.26561    12.91972
    -66982969.0     0.17452     0.27648     0.26672    12.24775
    -71112169.4     0.18063     0.27262     0.27309    11.90262
    -74360941.0     0.18892     0.28755     0.28686    11.91471
    -77451672.2     0.19652     0.28650     0.29687    11.70439
    -80634433.2     0.20489     0.29900     0.30820    11.54570
    -83966329.0     0.21243     0.30192     0.31952    11.50304
    -88809162.5     0.22086     0.31110     0.32912    11.20611
    -90219779.9     0.22986     0.32822     0.34541    11.33173
    -90323059.1     0.23830     0.33575     0.35148    10.97721
    -95186340.3     0.24423     0.33859     0.36031    10.97791
   -101375303.1     0.25101     0.34382     0.36723    10.68109
   -104744127.2     0.26046     0.34472     0.38076    10.59335
   -110221020.5     0.27041     0.35382     0.39223    10.35515
   -117605890.6     0.28168     0.36381     0.40871    10.25930
   -124531043.8     0.29518     0.37284     0.42841    10.15707
   -133475057.9     0.31079     0.37916     0.45057     9.99752
   -138171305.7     0.32730     0.39173     0.47505     9.95052
   -144777624.6     0.34111     0.40235     0.49440     9.85662
   -147008514.0     0.35508     0.41904     0.51311     9.78170
   -149390377.7     0.36890     0.43656     0.52973     9.61608
   -152033374.8     0.37836     0.44418     0.54338     9.62751
   -153638685.2     0.38732     0.45334     0.55029     9.34193
   -157116315.9     0.39392     0.45454     0.56028     9.34501
   -162581474.6     0.40047     0.46143     0.56747     9.21732
   -165749030.9     0.40760     0.45984     0.57686     9.15269
   -170314893.7     0.41639     0.47300     0.58835     9.10738
   -175060684.7     0.42430     0.47442     0.60153     9.16044
   -181047132.2     0.43349     0.47970     0.61155     8.98514
   -184162115.5     0.44405     0.49198     0.62772     9.00171
   -187153337.3     0.45379     0.50455     0.64177     8.98871
   -195112048.6     0.46284     0.50091     0.65330     8.90959
   -200651529.1     0.47308     0.51035     0.66819     8.87738
   -209233448.8     0.48581     0.52967     0.68634     8.91096
   -215888862.3     0.49882     0.54393     0.70540     8.92330
   -219044164.0     0.51197     0.55095     0.72177     8.79609
   -224601612.9     0.52424     0.55145     0.74035     8.81482
   -230558054.5     0.53672     0.56692     0.75439     8.72346
   -237509665.7     0.54885     0.58016     0.77050     8.68562
   -241856411.0     0.56085     0.59080     0.78842     8.68635
   -247662868.8     0.57269     0.60243     0.80684     8.71599
   -255871008.1     0.58522     0.61866     0.82177     8.64974
   -261805256.2     0.59769     0.62126     0.83933     8.64880
   -261893427.0     0.61000     0.63023     0.85611     8.60170
   -264049149.2     0.62321     0.64972     0.87255     8.57229
   -268153333.9     0.63666     0.66777     0.88877     8.50611
   -267168205.0     0.64687     0.67815     0.90142     8.49404
   -267003980.4     0.65914     0.69298     0.91105     8.28992
   -266341699.4     0.66927     0.69866     0.92280     8.20937
   -268013305.0     0.68610     0.71137     0.93197     7.80064
   -269562219.1     0.69274     0.70978     0.93617     7.64890
   -269599856.8     0.69915     0.71927     0.94161     7.59573
   -273889669.5     0.70938     0.74203     0.94726     7.43368
   -276263028.2     0.71307     0.74052     0.94771     7.31812
   -281032409.3     0.71585     0.73569     0.94962     7.25455
   -284265644.7     0.71886     0.73340     0.95378     7.24716
   -288317228.4     0.72262     0.73499     0.96133     7.30582
   -296596737.9     0.72896     0.75031     0.96643     7.24445
   -301860871.1     0.73485     0.74909     0.97117     7.15246
   -307272967.4     0.74165     0.76026     0.98177     7.16940
   -308899137.7     0.74970     0.75714     0.99191     7.13472
   -314181473.5     0.75854     0.77049     1.00673     7.20515
   -318591029.0     0.76651     0.76761     1.01716     7.18010
